Year,Month,Day,Interval,wind_apb1,wind_apb2,wind_apb3,wind_apb4,wind_apb5
2060,2,12,4,0.0,0.0,0.04090075666666667,0.0017558950000000002,0.008269274666666666
2060,2,12,5,0.0,0.0,0.010519030333333332,0.0,0.006172739666666666
2060,2,12,6,0.0,0.0,0.015520855666666666,0.0,0.006795307333333334
2060,2,12,7,0.0,0.0,0.011042773666666667,0.0,0.010096572666666666
2060,2,12,8,0.0,0.0,0.01485994,0.0,0.012763116333333333
2060,2,13,1,0.0,0.0,0.012911693333333333,0.0,0.0011088419999999999
2060,2,13,2,0.0,0.0,0.05481019233333334,0.017589935,0.030242832666666664
2060,2,13,3,0.0,0.0,0.08451155133333334,0.015709845333333333,0.02419077633333333
2060,2,13,4,0.0,0.0,0.04090075666666667,0.0017558950000000002,0.008269274666666666
2060,2,13,5,0.0,0.0,0.010519030333333332,0.0,0.006172739666666666
2060,2,13,6,0.0,0.0,0.015520855666666666,0.0,0.006795307333333334
2060,2,13,7,0.0,0.0,0.011042773666666667,0.0,0.010096572666666666
2060,2,13,8,0.0,0.0,0.01485994,0.0,0.012763116333333333
2060,2,14,1,0.0,0.0,0.012911693333333333,0.0,0.0011088419999999999
2060,2,14,2,0.0,0.0,0.05481019233333334,0.017589935,0.030242832666666664
